cardId,time,tx_type,tx_status,client_transaction_id,amount,nova_fee_usd,is_consumption_fee,is_nova_fee,is_create_card,is_admin
bdcd6259-f3c7-48eb-bf17-71760577e887,2025-05-31 15:04:58.903000+00:00,Consumption,Closed,tid_V0lspgU1uV,-32.04,0.8,0,0,0,1
bdcd6259-f3c7-48eb-bf17-71760577e887,2025-05-31 15:04:59.678000+00:00,Fee_Consumption,Closed,tid_V0lspgU1uV_Fee_Consumption,-0.0,,1,0,0,0
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-05-31 15:28:03.778000+00:00,Consumption,Closed,tid_42klmpZpg8,-416.27,10.41,0,0,0,1
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-05-31 15:28:22.801000+00:00,Consumption,Fail,tid_AYUxM3dCKA,-884.54,22.11,0,0,0,1
8975c217-886d-49b3-ad13-ce0857ea576e,2025-05-31 15:44:58.264000+00:00,Consumption,Closed,tid_wBHyskTPBY,-96.89,2.42,0,0,0,1
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-05-31 16:14:17.862000+00:00,Consumption,Closed,tid_fwAbN9s1XU,-27.64,0.69,0,0,0,1
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-05-31 16:14:18.636000+00:00,Fee_Consumption,Closed,tid_fwAbN9s1XU_Fee_Consumption,-0.0,,1,0,0,0
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-05-31 16:48:12.220000+00:00,Consumption,Closed,tid_fAL42b41lE,-3302.37,82.56,0,0,0,1
c700b7c6-0b52-4b90-9859-6983f8e0aef4,2025-05-31 17:21:12.353000+00:00,Consumption,Closed,tid_ZNd3mHsNhl,-11.07,0.28,0,0,0,1
c700b7c6-0b52-4b90-9859-6983f8e0aef4,2025-05-31 17:21:13.187000+00:00,Fee_Consumption,Closed,tid_ZNd3mHsNhl_Fee_Consumption,-0.0,,1,0,0,0
3f83a65a-7d9f-482c-8505-42ad69db7fa5,2025-05-31 17:27:37.191000+00:00,TransferIn,Closed,TransferIn:24bc2520-8ec2-497c-b4aa-195015161e8c,10.0,,0,0,0,1
391effe9-76f6-4a13-834d-ed1eb32713a2,2025-05-31 17:28:18.576000+00:00,TransferIn,Closed,TransferIn:7071e30d-3d40-44fa-9643-ed4bfd3b83f5,10.0,,0,0,0,1
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-05-31 17:28:19.166000+00:00,Consumption,Closed,tid_Id0porfCZV,-943.54,23.59,0,0,0,1
bdcd6259-f3c7-48eb-bf17-71760577e887,2025-05-31 17:34:32.561000+00:00,TransferIn,Closed,TransferIn:28eb30d5-d2bd-4cfa-847b-bde47d8e6852,10.0,,0,0,0,1
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-05-31 17:35:30.519000+00:00,TransferIn,Closed,TransferIn:0df4f343-f42a-4e68-a2d4-cdc97b0b6881,10.0,,0,0,0,1
e7067391-71ac-47a6-8113-177ca93d5b53,2025-05-31 17:36:07.192000+00:00,TransferIn,Closed,TransferIn:4aac281d-b7e3-48c2-94e2-de4b6dc3e97d,10.0,,0,0,0,1
e7067391-71ac-47a6-8113-177ca93d5b53,2025-05-31 18:06:47.170000+00:00,Consumption,Closed,tid_GZnd3A7Y3F,-96.96,2.42,0,0,0,1
e7067391-71ac-47a6-8113-177ca93d5b53,2025-05-31 18:06:49.478000+00:00,TransferOut,Closed,NovaFee_GZnd3A7Y3F,-2.42,,0,1,0,0
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-05-31 18:08:49.495000+00:00,Consumption,Closed,tid_451xVwrGFI,-37.47,0.94,0,0,0,1
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-05-31 18:08:50.244000+00:00,Fee_Consumption,Closed,tid_451xVwrGFI_Fee_Consumption,-0.0,,1,0,0,0
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-05-31 18:08:51.572000+00:00,TransferOut,Closed,NovaFee_451xVwrGFI,-0.94,,0,1,0,0
5c4fda69-c6d9-4d22-a8d4-38ab3a329cc8,2025-05-31 19:56:49.119000+00:00,Consumption,Closed,tid_QzMkfZTJsb,-6.7,0.17,0,0,0,1
5c4fda69-c6d9-4d22-a8d4-38ab3a329cc8,2025-05-31 19:56:49.897000+00:00,Fee_Consumption,Closed,tid_QzMkfZTJsb_Fee_Consumption,-0.0,,1,0,0,0
5c4fda69-c6d9-4d22-a8d4-38ab3a329cc8,2025-05-31 19:56:51.193000+00:00,TransferOut,Closed,NovaFee_QzMkfZTJsb,-0.17,,0,1,0,0
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-05-31 19:59:42.894000+00:00,Consumption,Closed,tid_2Y9cwkr7Gs,-7.64,0.19,0,0,0,1
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-05-31 19:59:43.652000+00:00,Fee_Consumption,Closed,tid_2Y9cwkr7Gs_Fee_Consumption,-0.0,,1,0,0,0
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-05-31 19:59:45.191000+00:00,TransferOut,Closed,NovaFee_2Y9cwkr7Gs,-0.19,,0,1,0,0
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-05-31 20:09:55.921000+00:00,Consumption,Closed,tid_Wl2WciZuUl,-30.64,0.77,0,0,0,1
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-05-31 20:09:56.676000+00:00,Fee_Consumption,Closed,tid_Wl2WciZuUl_Fee_Consumption,-0.0,,1,0,0,0
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-05-31 20:09:58.065000+00:00,TransferOut,Closed,NovaFee_Wl2WciZuUl,-0.77,,0,1,0,0
cfca5abc-cec4-4ada-8e97-209681c125aa,2025-05-31 20:36:29.719000+00:00,TransferIn,Closed,TransferIn:4f4720d3-533b-4477-af4d-0059cd90b6bf,10.0,,0,0,0,1
cfca5abc-cec4-4ada-8e97-209681c125aa,2025-05-31 20:36:33.241000+00:00,TransferOut,Closed,TransferOut:3b103efd-10b0-4b07-94a6-2a936991c892,-10.0,,0,0,0,1
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-05-31 20:37:35.382000+00:00,Consumption,Closed,tid_hgfSlwznIl,-3.93,0.1,0,0,0,1
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-05-31 20:37:36.405000+00:00,Fee_Consumption,Closed,tid_hgfSlwznIl_Fee_Consumption,-0.0,,1,0,0,0
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-05-31 20:37:37.737000+00:00,TransferOut,Closed,NovaFee_hgfSlwznIl,-0.1,,0,1,0,0
76ac437a-8cbc-4ca9-9fc3-389c23cef9b3,2025-05-31 20:37:52.589000+00:00,TransferIn,Closed,TransferIn:b8c9f91f-ea27-4c8e-a126-498c44122dd1,10.0,,0,0,0,1
76ac437a-8cbc-4ca9-9fc3-389c23cef9b3,2025-05-31 20:37:54.689000+00:00,TransferOut,Closed,TransferOut:a3d135bb-c00a-49b8-af56-1cc1f2dba2a6,-10.0,,0,0,0,1
bdcd6259-f3c7-48eb-bf17-71760577e887,2025-05-31 20:46:48.554000+00:00,Consumption,Closed,tid_beEoVNIsg1,-29.8,0.75,0,0,0,1
bdcd6259-f3c7-48eb-bf17-71760577e887,2025-05-31 20:46:49.562000+00:00,Fee_Consumption,Closed,tid_beEoVNIsg1_Fee_Consumption,-0.0,,1,0,0,0
bdcd6259-f3c7-48eb-bf17-71760577e887,2025-05-31 20:46:51.181000+00:00,TransferOut,Closed,NovaFee_beEoVNIsg1,-0.75,,0,1,0,0
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-05-31 20:55:07.793000+00:00,Consumption,Closed,tid_o8uS1ZtnlW,-2.78,0.07,0,0,0,1
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-05-31 20:55:08.549000+00:00,Fee_Consumption,Closed,tid_o8uS1ZtnlW_Fee_Consumption,-0.0,,1,0,0,0
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-05-31 20:55:09.894000+00:00,TransferOut,Closed,NovaFee_o8uS1ZtnlW,-0.07,,0,1,0,0
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-06-01 01:27:35.864000+00:00,TransferOut,Closed,NovaFee_yx9sHbhBFi,-2.99,,0,1,0,0
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-06-01 01:27:36.679000+00:00,TransferIn,Closed,NovafeeReversal_yx9sHbhBFi,2.99,,0,0,0,1
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-01 01:27:54.626000+00:00,TransferOut,Closed,NovaFee_DNxnQ7KNyZ,-0.1,,0,1,0,0
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-06-01 01:28:04.974000+00:00,TransferOut,Closed,NovaFee_YpHD1AsTGm,-20.69,,0,1,0,0
99fe6e51-903d-4d41-81ea-ee09924b672d,2025-06-01 01:28:13.530000+00:00,TransferOut,Closed,NovaFee_GsqIn09l00,-0.23,,0,1,0,0
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-01 01:28:15.861000+00:00,TransferOut,Closed,NovaFee_etey98FTPP,-4.57,,0,1,0,0
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-06-01 01:28:23.016000+00:00,TransferOut,Closed,NovaFee_kiLSqmaefr,-50.59,,0,1,0,0
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-01 01:28:25.221000+00:00,TransferOut,Closed,NovaFee_MG31IVJMkY,-0.09,,0,1,0,0
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-01 01:28:46.513000+00:00,TransferOut,Closed,NovaFee_aqSvqoKRoq,-0.33,,0,1,0,0
99fe6e51-903d-4d41-81ea-ee09924b672d,2025-06-01 01:29:00.271000+00:00,TransferOut,Closed,NovaFee_lyNFz04q19,-2.54,,0,1,0,0
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-06-01 01:29:21.497000+00:00,TransferOut,Closed,NovaFee_MNYVJvHOg3,-1.32,,0,1,0,0
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-06-01 01:29:50.313000+00:00,TransferOut,Closed,NovaFee_M8r4wokklf,-1.75,,0,1,0,0
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-06-01 01:29:59.126000+00:00,TransferOut,Closed,NovaFee_6dyjcwxANO,-3.81,,0,1,0,0
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-01 01:30:05.072000+00:00,TransferOut,Closed,NovaFee_nqnUPu0UPA,-0.05,,0,1,0,0
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-01 01:30:08.282000+00:00,TransferOut,Closed,NovaFee_S7UpGGFfn7,-0.29,,0,1,0,0
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-06-01 01:30:10.456000+00:00,TransferOut,Closed,NovaFee_vZmzsjm8QG,-4.22,,0,1,0,0
9f16a9e9-dffa-4287-958f-927ccbb60b58,2025-06-01 01:30:14.480000+00:00,TransferOut,Closed,NovaFee_YXNzN5U37o,-6.43,,0,1,0,0
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-01 01:30:16.935000+00:00,TransferOut,Closed,NovaFee_7jizE8QWdN,-0.29,,0,1,0,0
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-06-01 01:30:35.420000+00:00,TransferOut,Closed,NovaFee_AUZ9FgwTA4,-34.13,,0,1,0,0
5f20f119-7c8a-43c2-8d2c-1557467ef040,2025-06-01 01:30:37.565000+00:00,TransferOut,Closed,NovaFee_3obmfv3W3e,-0.54,,0,1,0,0
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-01 01:30:41.327000+00:00,TransferOut,Closed,NovaFee_Rwx9HOuGj9,-0.53,,0,1,0,0
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-01 01:30:43.644000+00:00,TransferOut,Closed,NovaFee_bM53AfwoXQ,-0.05,,0,1,0,0
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-06-01 01:30:46.838000+00:00,TransferOut,Closed,NovaFee_VbyaBSIacR,-1.03,,0,1,0,0
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-06-01 01:30:51.261000+00:00,TransferOut,Closed,NovaFee_WuuSkOz5qW,-11.53,,0,1,0,0
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-06-01 01:30:55.479000+00:00,TransferOut,Closed,NovaFee_kISF04bUHc,-0.41,,0,1,0,0
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-06-01 01:30:57.887000+00:00,TransferOut,Closed,NovaFee_tzPlPwJbHh,-0.76,,0,1,0,0
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-06-01 01:31:10.009000+00:00,TransferOut,Closed,NovaFee_dCJekphczu,-7.37,,0,1,0,0
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-06-01 01:31:14.761000+00:00,TransferOut,Closed,NovaFee_oT94IlgqfP,-2.78,,0,1,0,0
bdcd6259-f3c7-48eb-bf17-71760577e887,2025-06-01 01:31:46.265000+00:00,TransferOut,Closed,NovaFee_V0lspgU1uV,-0.8,,0,1,0,0
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-06-01 01:31:51.576000+00:00,TransferOut,Closed,NovaFee_8bFSICCVG3,-14.42,,0,1,0,0
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-06-01 01:31:57.972000+00:00,TransferOut,Closed,NovaFee_42klmpZpg8,-10.41,,0,1,0,0
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-06-01 01:32:00.205000+00:00,TransferOut,Closed,NovaFee_AYUxM3dCKA,-22.11,,0,1,0,0
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-06-01 01:32:01.077000+00:00,TransferIn,Closed,NovafeeReversal_AYUxM3dCKA,22.11,,0,0,0,1
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-01 01:32:05.181000+00:00,TransferOut,Closed,NovaFee_wBHyskTPBY,-2.42,,0,1,0,0
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-06-01 01:32:16.928000+00:00,TransferOut,Closed,NovaFee_fwAbN9s1XU,-0.69,,0,1,0,0
c700b7c6-0b52-4b90-9859-6983f8e0aef4,2025-06-01 01:32:29.966000+00:00,TransferOut,Closed,NovaFee_ZNd3mHsNhl,-0.28,,0,1,0,0
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-06-01 01:32:41.168000+00:00,TransferOut,Closed,NovaFee_Id0porfCZV,-23.59,,0,1,0,0
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-01 04:17:19.365000+00:00,TransferOut,Closed,NovaFee_ae1796aa-dcac-4ede-a03c-6d74609caecc,-0.74,,0,1,0,0
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-06-01 04:38:02.262000+00:00,Consumption,Closed,tid_QbZjI3uBBP,-375.59,9.37,0,0,0,1
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-06-01 04:38:04.608000+00:00,TransferOut,Closed,NovaFee_QbZjI3uBBP,-9.37,,0,1,0,0
99fe6e51-903d-4d41-81ea-ee09924b672d,2025-06-01 04:54:45.507000+00:00,Consumption,Fail,tid_2otMEC4JjQ,-10.91,0.27,0,0,0,1
99fe6e51-903d-4d41-81ea-ee09924b672d,2025-06-01 04:54:46.702000+00:00,Fee_Consumption,Closed,tid_2otMEC4JjQ_Fee_Consumption,-0.0,,1,0,0,0
99fe6e51-903d-4d41-81ea-ee09924b672d,2025-06-01 04:54:48.150000+00:00,TransferOut,Closed,NovaFee_2otMEC4JjQ,-0.27,,0,1,0,0
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-06-01 05:55:32.277000+00:00,Consumption,Fail,tid_WvNZDH8mH8,-495.41,12.39,0,0,0,1
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-06-01 05:55:34.698000+00:00,TransferOut,Closed,NovaFee_WvNZDH8mH8,-12.39,,0,1,0,0
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-06-01 05:55:35.514000+00:00,TransferIn,Closed,NovafeeReversal_WvNZDH8mH8,12.39,,0,0,0,1
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-06-01 06:14:12.285000+00:00,Consumption,Closed,tid_b79dDXHkLI,-109.3,2.73,0,0,0,1
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-06-01 06:14:14.554000+00:00,TransferOut,Closed,NovaFee_b79dDXHkLI,-2.73,,0,1,0,0
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-06-01 06:22:13.654000+00:00,Consumption,Closed,tid_xQcAxxjMbP,-8.05,0.2,0,0,0,1
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-06-01 06:22:14.689000+00:00,Fee_Consumption,Closed,tid_xQcAxxjMbP_Fee_Consumption,-0.0,,1,0,0,0
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-06-01 06:22:16.056000+00:00,TransferOut,Closed,NovaFee_xQcAxxjMbP,-0.2,,0,1,0,0
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-06-01 07:01:48.993000+00:00,TransferOut,Closed,NovaFee_ef65d5bb-7bc1-4dff-a874-c108139592d5,-20.4,,0,1,0,0
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-06-01 07:01:49.859000+00:00,TransferIn,Closed,NovafeeReversal_ef65d5bb-7bc1-4dff-a874-c108139592d5,20.4,,0,0,0,1
d1f93d8b-864a-46d4-8e9a-f619f4cada30,2025-06-01 07:34:50.398000+00:00,Consumption,Closed,tid_Ho885im4Fm,-21.62,0.54,0,0,0,1
d1f93d8b-864a-46d4-8e9a-f619f4cada30,2025-06-01 07:34:51.601000+00:00,Fee_Consumption,Closed,tid_Ho885im4Fm_Fee_Consumption,-0.0,,1,0,0,0
d1f93d8b-864a-46d4-8e9a-f619f4cada30,2025-06-01 07:34:52.883000+00:00,TransferOut,Closed,NovaFee_Ho885im4Fm,-0.54,,0,1,0,0
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-01 08:10:16.144000+00:00,Consumption,Closed,tid_1LS5iCi7Y9,-21.77,0.54,0,0,0,1
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-01 08:10:17.219000+00:00,Fee_Consumption,Closed,tid_1LS5iCi7Y9_Fee_Consumption,-0.0,,1,0,0,0
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-01 08:10:18.613000+00:00,TransferOut,Closed,NovaFee_1LS5iCi7Y9,-0.54,,0,1,0,0
d1f93d8b-864a-46d4-8e9a-f619f4cada30,2025-06-01 08:46:37.756000+00:00,Consumption,Fail,tid_Ndd3eKRKDt,-52.17,1.3,0,0,0,1
d1f93d8b-864a-46d4-8e9a-f619f4cada30,2025-06-01 08:46:40.232000+00:00,TransferOut,Closed,NovaFee_Ndd3eKRKDt,-1.3,,0,1,0,0
d1f93d8b-864a-46d4-8e9a-f619f4cada30,2025-06-01 08:46:41.058000+00:00,TransferIn,Closed,NovafeeReversal_Ndd3eKRKDt,1.3,,0,0,0,1
c700b7c6-0b52-4b90-9859-6983f8e0aef4,2025-06-01 09:38:11.959000+00:00,Consumption,Closed,tid_rh5wK5Eqv0,-441.3,11.03,0,0,0,1
c700b7c6-0b52-4b90-9859-6983f8e0aef4,2025-06-01 09:38:14.390000+00:00,TransferOut,Closed,NovaFee_rh5wK5Eqv0,-11.03,,0,1,0,0
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-01 09:52:38.538000+00:00,TransferIn,Closed,TransferIn:a20b9a39-6111-471d-8f2a-1f991b8ea8a8,668.0,,0,0,0,1
c700b7c6-0b52-4b90-9859-6983f8e0aef4,2025-06-01 10:01:26.009000+00:00,TransferIn,Closed,TransferIn:859f18d5-eed9-45f3-8e40-aaee8134e953,7676.0,,0,0,0,1
c700b7c6-0b52-4b90-9859-6983f8e0aef4,2025-06-01 10:14:09.701000+00:00,Consumption,Closed,tid_6HyUv12LCU,-686.93,17.17,0,0,0,1
c700b7c6-0b52-4b90-9859-6983f8e0aef4,2025-06-01 10:14:11.848000+00:00,TransferOut,Closed,NovaFee_6HyUv12LCU,-17.17,,0,1,0,0
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-01 10:48:23.913000+00:00,Consumption,Closed,tid_YT9mRN27qg,-34.93,0.87,0,0,0,1
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-01 10:48:24.677000+00:00,Fee_Consumption,Closed,tid_YT9mRN27qg_Fee_Consumption,-0.0,,1,0,0,0
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-01 10:48:26.047000+00:00,TransferOut,Closed,NovaFee_YT9mRN27qg,-0.87,,0,1,0,0
99fe6e51-903d-4d41-81ea-ee09924b672d,2025-06-01 10:54:53.971000+00:00,Consumption,Closed,tid_Obgwj29mVc,-338.71,8.45,0,0,0,1
99fe6e51-903d-4d41-81ea-ee09924b672d,2025-06-01 10:54:56.174000+00:00,TransferOut,Closed,NovaFee_Obgwj29mVc,-8.45,,0,1,0,0
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-01 11:00:54.246000+00:00,Consumption,Fail,tid_hIYmXR4RVC,-99.99,0.0,0,0,0,1
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-01 11:01:23.268000+00:00,Consumption,Fail,tid_jv2Vtr4imX,-99.99,0.0,0,0,0,1
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-01 11:02:49.513000+00:00,Consumption,Closed,tid_uVpUuCWCRq,-29.99,0.0,0,0,0,1
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-01 11:02:50.544000+00:00,Fee_Consumption,Closed,tid_uVpUuCWCRq_Fee_Consumption,-0.0,,1,0,0,0
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-01 11:15:30.637000+00:00,Consumption,Closed,tid_6dRgwiOxre,-13.77,0.34,0,0,0,1
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-01 11:15:31.671000+00:00,Fee_Consumption,Closed,tid_6dRgwiOxre_Fee_Consumption,-0.0,,1,0,0,0
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-01 11:15:33.046000+00:00,TransferOut,Closed,NovaFee_6dRgwiOxre,-0.34,,0,1,0,0
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-01 11:22:10.922000+00:00,Consumption,Closed,tid_XBX2Edxp22,-74.9,0.0,0,0,0,1
fea2fb08-6931-4800-beb8-102ddd040911,2025-06-01 11:23:18.801000+00:00,TransferIn,Closed,createCard_1748776994_6581,10.0,,0,0,1,0
fea2fb08-6931-4800-beb8-102ddd040911,2025-06-01 11:23:19.648000+00:00,TransferOut,Closed,createCard_telegram_1748776999_6208,-10.0,,0,0,1,0
99fe6e51-903d-4d41-81ea-ee09924b672d,2025-06-01 11:27:48.532000+00:00,Consumption,Closed,tid_ciTV2M84sF,-443.59,11.07,0,0,0,1
99fe6e51-903d-4d41-81ea-ee09924b672d,2025-06-01 11:27:50.640000+00:00,TransferOut,Closed,NovaFee_ciTV2M84sF,-11.07,,0,1,0,0
fea2fb08-6931-4800-beb8-102ddd040911,2025-06-01 11:29:40.231000+00:00,TransferIn,Closed,TransferIn:7c8de579-b2c0-42f4-9693-2fba0654cc92,182.0,,0,0,0,1
391effe9-76f6-4a13-834d-ed1eb32713a2,2025-06-01 11:33:11.734000+00:00,Consumption,Closed,tid_V9SIyO404p,-55.72,1.39,0,0,0,1
391effe9-76f6-4a13-834d-ed1eb32713a2,2025-06-01 11:33:13.422000+00:00,TransferOut,Closed,NovaFee_V9SIyO404p,-1.39,,0,1,0,0
c700b7c6-0b52-4b90-9859-6983f8e0aef4,2025-06-01 11:39:13.646000+00:00,Consumption,Closed,tid_ZVknE1SyrW,-1152.5,0.0,0,0,0,1
fea2fb08-6931-4800-beb8-102ddd040911,2025-06-01 11:45:44.170000+00:00,Consumption,Closed,tid_lj2FNy7tJo,-98.13,2.45,0,0,0,1
fea2fb08-6931-4800-beb8-102ddd040911,2025-06-01 11:45:51.667000+00:00,TransferOut,Closed,NovaFee_lj2FNy7tJo,-2.45,,0,1,0,0
99fe6e51-903d-4d41-81ea-ee09924b672d,2025-06-01 11:47:28.676000+00:00,Consumption,Closed,tid_SFY6q8bGTJ,-36.53,0.91,0,0,0,1
99fe6e51-903d-4d41-81ea-ee09924b672d,2025-06-01 11:47:29.422000+00:00,Fee_Consumption,Closed,tid_SFY6q8bGTJ_Fee_Consumption,-0.0,,1,0,0,0
99fe6e51-903d-4d41-81ea-ee09924b672d,2025-06-01 11:47:30.786000+00:00,TransferOut,Closed,NovaFee_SFY6q8bGTJ,-0.91,,0,1,0,0
9f16a9e9-dffa-4287-958f-927ccbb60b58,2025-06-01 11:57:51.653000+00:00,Consumption,Closed,tid_yIKVa2O3Nd,-6.55,0.16,0,0,0,1
9f16a9e9-dffa-4287-958f-927ccbb60b58,2025-06-01 11:57:52.467000+00:00,Fee_Consumption,Closed,tid_yIKVa2O3Nd_Fee_Consumption,-0.0,,1,0,0,0
9f16a9e9-dffa-4287-958f-927ccbb60b58,2025-06-01 11:57:53.828000+00:00,TransferOut,Closed,NovaFee_yIKVa2O3Nd,-0.16,,0,1,0,0
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-01 12:00:39.855000+00:00,Consumption,Closed,tid_tMuhhR5xP9,-30.15,0.75,0,0,0,1
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-01 12:00:40.753000+00:00,Fee_Consumption,Closed,tid_tMuhhR5xP9_Fee_Consumption,-0.0,,1,0,0,0
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-01 12:00:42.168000+00:00,TransferOut,Closed,NovaFee_tMuhhR5xP9,-0.75,,0,1,0,0
482ced5c-742b-4caa-bdbb-0a35455544c1,2025-06-01 12:07:41.071000+00:00,TransferIn,Closed,createCard_1748779655_4064,10.0,,0,0,1,0
482ced5c-742b-4caa-bdbb-0a35455544c1,2025-06-01 12:07:41.941000+00:00,TransferOut,Closed,createCard_telegram_1748779661_9940,-10.0,,0,0,1,0
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-06-01 12:08:19.325000+00:00,Consumption,Closed,tid_3DuUjxPDUh,-2.63,0.07,0,0,0,1
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-06-01 12:08:20.369000+00:00,Fee_Consumption,Closed,tid_3DuUjxPDUh_Fee_Consumption,-0.0,,1,0,0,0
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-06-01 12:08:21.261000+00:00,TransferOut,Closed,NovaFee_3DuUjxPDUh,-0.07,,0,1,0,0
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-01 12:20:58.070000+00:00,Consumption,Closed,tid_GIOSvmzIzd,-76.57,1.91,0,0,0,1
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-01 12:21:00.274000+00:00,TransferOut,Closed,NovaFee_GIOSvmzIzd,-1.91,,0,1,0,0
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-01 12:24:01.970000+00:00,Consumption,Closed,tid_K05eBzpdOK,-30.14,0.75,0,0,0,1
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-01 12:24:02.736000+00:00,Fee_Consumption,Closed,tid_K05eBzpdOK_Fee_Consumption,-0.0,,1,0,0,0
